id;Name;Movies;webLink;netflixLink
60161271;"Hamdy Ahmed";"["81252548"]";https://turflix.com/p/hamdy-ahmed-60161271;https://www.netflix.com/browse/m/person/60161271
60161275;"Nagwa Ibrahim";"["81252548"]";https://turflix.com/p/nagwa-ibrahim-60161275;https://www.netflix.com/browse/m/person/60161275
20009964;"Ezzat El Alaily";"["81252548", "81344084"]";https://turflix.com/p/ezzat-el-alaily-20009964;https://www.netflix.com/browse/m/person/20009964
30061845;"Maroun Baghdadi";"["81344084", "81344068", "81344071", "81344069"]";https://turflix.com/p/maroun-baghdadi-30061845;https://www.netflix.com/browse/m/person/30061845
20003236;"Hippolyte Girardot";"["81344068"]";https://turflix.com/p/hippolyte-girardot-20003236;https://www.netflix.com/browse/m/person/20003236
30070096;"Rafik Ali Ahmad";"["81344068", "81344085"]";https://turflix.com/p/rafik-ali-ahmad-30070096;https://www.netflix.com/browse/m/person/30070096
30083155;"Philippe Aractingi";"["81344085", "81003917", "70084188", "81344088"]";https://turflix.com/p/philippe-aractingi-30083155;https://www.netflix.com/browse/m/person/30083155
30155564;"Rodney El Haddad";"["81003917"]";https://turflix.com/p/rodney-el-haddad-30155564;https://www.netflix.com/browse/m/person/30155564
30084034;"Nadine Labaky";"["81003917", "81252526"]";https://turflix.com/p/nadine-labaky-30084034;https://www.netflix.com/browse/m/person/30084034
60155351;"Georges Hachem";"["81252526"]";https://turflix.com/p/georges-hachem-60155351;https://www.netflix.com/browse/m/person/60155351
40011638;"Takla Chamoun";"["81252526", "81049612"]";https://turflix.com/p/takla-chamoun-40011638;https://www.netflix.com/browse/m/person/40011638
60015580;"Ward El Kal";"["81049612"]";https://turflix.com/p/ward-el-kal-60015580;https://www.netflix.com/browse/m/person/60015580
60015582;"Aimee Sayah";"["81049612"]";https://turflix.com/p/aimee-sayah-60015582;https://www.netflix.com/browse/m/person/60015582
60015583;"Bassem Moughnie";"["81049612"]";https://turflix.com/p/bassem-moughnie-60015583;https://www.netflix.com/browse/m/person/60015583
60015584;"Carlos Azar";"["81049612"]";https://turflix.com/p/carlos-azar-60015584;https://www.netflix.com/browse/m/person/60015584
60015585;"Sara Abi Kanaan";"["81049612"]";https://turflix.com/p/sara-abi-kanaan-60015585;https://www.netflix.com/browse/m/person/60015585
60015586;"Wesam Hanna";"["81049612"]";https://turflix.com/p/wesam-hanna-60015586;https://www.netflix.com/browse/m/person/60015586
60020262;"Maguy Bou Ghosn";"["81049612"]";https://turflix.com/p/maguy-bou-ghosn-60020262;https://www.netflix.com/browse/m/person/60020262
60020296;"Fady Ibrahim";"["81049612"]";https://turflix.com/p/fady-ibrahim-60020296;https://www.netflix.com/browse/m/person/60020296
60155354;"Hend Taher";"["81252526"]";https://turflix.com/p/hend-taher-60155354;https://www.netflix.com/browse/m/person/60155354
60021507;"Badih Abou Chakra";"["81252526", "81003929"]";https://turflix.com/p/badih-abou-chakra-60021507;https://www.netflix.com/browse/m/person/60021507
20048385;"Daniel Joseph";"["81003929"]";https://turflix.com/p/daniel-joseph-20048385;https://www.netflix.com/browse/m/person/20048385
30155389;"Talal El Jordi";"["81003929"]";https://turflix.com/p/talal-el-jordi-30155389;https://www.netflix.com/browse/m/person/30155389
30001201;"Karina Logue";"["81003929"]";https://turflix.com/p/karina-logue-30001201;https://www.netflix.com/browse/m/person/30001201
60022418;"Tariq Tamim";"["81003929"]";https://turflix.com/p/tariq-tamim-60022418;https://www.netflix.com/browse/m/person/60022418
60022419;"Omar Mikati";"["81003929"]";https://turflix.com/p/omar-mikati-60022419;https://www.netflix.com/browse/m/person/60022419
30070095;"Hiam Abou Chedid";"["81003929"]";https://turflix.com/p/hiam-abou-chedid-30070095;https://www.netflix.com/browse/m/person/30070095
60022420;"Mahmoud Mabsout";"["81003929", "81003917"]";https://turflix.com/p/mahmoud-mabsout-60022420;https://www.netflix.com/browse/m/person/60022420
60022421;"Aida Sabra";"["81003929"]";https://turflix.com/p/aida-sabra-60022421;https://www.netflix.com/browse/m/person/60022421
40006320;"Rodrigue Sleiman";"["81252526", "80019593"]";https://turflix.com/p/rodrigue-sleiman-40006320;https://www.netflix.com/browse/m/person/40006320
40006415;"Amin Dora";"["80019593"]";https://turflix.com/p/amin-dora-40006415;https://www.netflix.com/browse/m/person/40006415
30083162;"Georges Khabbaz";"["80019593", "70084188"]";https://turflix.com/p/georges-khabbaz-30083162;https://www.netflix.com/browse/m/person/30083162
30083158;"Nada Abou Farhat";"["70084188", "81082781", "81003917"]";https://turflix.com/p/nada-abou-farhat-30083158;https://www.netflix.com/browse/m/person/30083158
60010869;"Bassel Khaiat";"["81082781", "81049578"]";https://turflix.com/p/bassel-khaiat-60010869;https://www.netflix.com/browse/m/person/60010869
60010870;"Daniella Rahme";"["81049578", "81082781"]";https://turflix.com/p/daniella-rahme-60010870;https://www.netflix.com/browse/m/person/60010870
60010871;"Bassam Moughneih";"["81049578"]";https://turflix.com/p/bassam-moughneih-60010871;https://www.netflix.com/browse/m/person/60010871
60010872;"Dana Mardini";"["81049578"]";https://turflix.com/p/dana-mardini-60010872;https://www.netflix.com/browse/m/person/60010872
60016819;"Youssef Haddad";"["81049578"]";https://turflix.com/p/youssef-haddad-60016819;https://www.netflix.com/browse/m/person/60016819
60016821;"Talal Jarday";"["81049578"]";https://turflix.com/p/talal-jarday-60016821;https://www.netflix.com/browse/m/person/60016821
60016822;"Sameera Barody";"["81049578"]";https://turflix.com/p/sameera-barody-60016822;https://www.netflix.com/browse/m/person/60016822
60025961;"Nicolas Daniel";"["81082781"]";https://turflix.com/p/nicolas-daniel-60025961;https://www.netflix.com/browse/m/person/60025961
60020281;"Gabriel Yammine";"["81082781"]";https://turflix.com/p/gabriel-yammine-60020281;https://www.netflix.com/browse/m/person/60020281
30083156;"Bshara Atallah";"["70084188", "81003917"]";https://turflix.com/p/bshara-atallah-30083156;https://www.netflix.com/browse/m/person/30083156
30083157;"Rawia Elchab";"["70084188"]";https://turflix.com/p/rawia-elchab-30083157;https://www.netflix.com/browse/m/person/30083157
30111267;"Elham Abbas";"["70084188"]";https://turflix.com/p/elham-abbas-30111267;https://www.netflix.com/browse/m/person/30111267
30111268;"Iman Affara";"["70084188"]";https://turflix.com/p/iman-affara-30111268;https://www.netflix.com/browse/m/person/30111268
30111269;"Zahra Ali";"["70084188"]";https://turflix.com/p/zahra-ali-30111269;https://www.netflix.com/browse/m/person/30111269
30111270;"Ali Maerouf Amer";"["70084188"]";https://turflix.com/p/ali-maerouf-amer-30111270;https://www.netflix.com/browse/m/person/30111270
30111271;"Ali Azour";"["70084188"]";https://turflix.com/p/ali-azour-30111271;https://www.netflix.com/browse/m/person/30111271
30111272;"Najat Darwish";"["70084188"]";https://turflix.com/p/najat-darwish-30111272;https://www.netflix.com/browse/m/person/30111272
40006521;"Lara Rain";"["80019593"]";https://turflix.com/p/lara-rain-40006521;https://www.netflix.com/browse/m/person/40006521
40006522;"Emmanuel Khairallah";"["80019593"]";https://turflix.com/p/emmanuel-khairallah-40006522;https://www.netflix.com/browse/m/person/40006522
40006321;"Samir Youssef";"["80019593"]";https://turflix.com/p/samir-youssef-40006321;https://www.netflix.com/browse/m/person/40006321
40006318;"Camille Salameh";"["80019593"]";https://turflix.com/p/camille-salameh-40006318;https://www.netflix.com/browse/m/person/40006318
40006319;"Caroline Labaki";"["80019593"]";https://turflix.com/p/caroline-labaki-40006319;https://www.netflix.com/browse/m/person/40006319
40006416;"Giselle Boueiz";"["80019593"]";https://turflix.com/p/giselle-boueiz-40006416;https://www.netflix.com/browse/m/person/40006416
40006417;"Christine Choueiri";"["80019593"]";https://turflix.com/p/christine-choueiri-40006417;https://www.netflix.com/browse/m/person/40006417
60155352;"Nazih Youssef";"["81252526"]";https://turflix.com/p/nazih-youssef-60155352;https://www.netflix.com/browse/m/person/60155352
60155540;"Patricia Nammour";"["81252526"]";https://turflix.com/p/patricia-nammour-60155540;https://www.netflix.com/browse/m/person/60155540
60155541;"Pauline Haddad";"["81252526"]";https://turflix.com/p/pauline-haddad-60155541;https://www.netflix.com/browse/m/person/60155541
60155543;"Nasri Sayegh";"["81252526"]";https://turflix.com/p/nasri-sayegh-60155543;https://www.netflix.com/browse/m/person/60155543
60155544;"Joelle Hannah";"["81252526"]";https://turflix.com/p/joelle-hannah-60155544;https://www.netflix.com/browse/m/person/60155544
60155353;"Inaam Germanos";"["81252526"]";https://turflix.com/p/inaam-germanos-60155353;https://www.netflix.com/browse/m/person/60155353
30112815;"Liliane Nemri";"["81003917", "70115141", "60000513"]";https://turflix.com/p/liliane-nemri-30112815;https://www.netflix.com/browse/m/person/30112815
30111759;"Randa Chahal Sabbag";"["70115141"]";https://turflix.com/p/randa-chahal-sabbag-30111759;https://www.netflix.com/browse/m/person/30111759
30111760;"Flavia Bechara";"["70115141"]";https://turflix.com/p/flavia-bechara-30111760;https://www.netflix.com/browse/m/person/30111760
30112811;"Maher Bsaibes";"["70115141"]";https://turflix.com/p/maher-bsaibes-30112811;https://www.netflix.com/browse/m/person/30112811
30112812;"Randa Asmar";"["70115141"]";https://turflix.com/p/randa-asmar-30112812;https://www.netflix.com/browse/m/person/30112812
30112814;"Renee Dick";"["70115141"]";https://turflix.com/p/renee-dick-30112814;https://www.netflix.com/browse/m/person/30112814
30103317;"Julia Kassar";"["70115141"]";https://turflix.com/p/julia-kassar-30103317;https://www.netflix.com/browse/m/person/30103317
30112817;"Ziad Rahbani";"["70115141", "81344071"]";https://turflix.com/p/ziad-rahbani-30112817;https://www.netflix.com/browse/m/person/30112817
60239176;"Nadia Tueni";"["81344071"]";https://turflix.com/p/nadia-tueni-60239176;https://www.netflix.com/browse/m/person/60239176
30112819;"Nayef Naji";"["70115141"]";https://turflix.com/p/nayef-naji-30112819;https://www.netflix.com/browse/m/person/30112819
30112820;"Edmond Haddad";"["70115141"]";https://turflix.com/p/edmond-haddad-30112820;https://www.netflix.com/browse/m/person/30112820
30112821;"Alia Nemry";"["70115141"]";https://turflix.com/p/alia-nemry-30112821;https://www.netflix.com/browse/m/person/30112821
20006820;"Ziad Doueiri";"["60000513"]";https://turflix.com/p/ziad-doueiri-20006820;https://www.netflix.com/browse/m/person/20006820
20006815;"Rami Doueiri";"["60000513"]";https://turflix.com/p/rami-doueiri-20006815;https://www.netflix.com/browse/m/person/20006815
20006816;"Mohamad Chamas";"["60000513"]";https://turflix.com/p/mohamad-chamas-20006816;https://www.netflix.com/browse/m/person/20006816
20006817;"Rola Al Amin";"["60000513"]";https://turflix.com/p/rola-al-amin-20006817;https://www.netflix.com/browse/m/person/20006817
20006818;"Carmen Lebbos";"["60000513"]";https://turflix.com/p/carmen-lebbos-20006818;https://www.netflix.com/browse/m/person/20006818
20006819;"Joseph Bou Nassar";"["60000513", "81344085", "81344084"]";https://turflix.com/p/joseph-bou-nassar-20006819;https://www.netflix.com/browse/m/person/20006819
60025685;"Omar Rajeh";"["81003917"]";https://turflix.com/p/omar-rajeh-60025685;https://www.netflix.com/browse/m/person/60025685
60025686;"Mounir Malaeb";"["81003917"]";https://turflix.com/p/mounir-malaeb-60025686;https://www.netflix.com/browse/m/person/60025686
60025687;"Rana Alamuddin";"["81003917"]";https://turflix.com/p/rana-alamuddin-60025687;https://www.netflix.com/browse/m/person/60025687
60025688;"Joelle Rizk";"["81003917"]";https://turflix.com/p/joelle-rizk-60025688;https://www.netflix.com/browse/m/person/60025688
60025690;"Mahfouz Barakat";"["81003917"]";https://turflix.com/p/mahfouz-barakat-60025690;https://www.netflix.com/browse/m/person/60025690
60025691;"Bader Haddad";"["81003917"]";https://turflix.com/p/bader-haddad-60025691;https://www.netflix.com/browse/m/person/60025691
60025692;"Youssef Emalhoub";"["81003917"]";https://turflix.com/p/youssef-emalhoub-60025692;https://www.netflix.com/browse/m/person/60025692
60239151;"Hadi Bou Ayash";"["81344085"]";https://turflix.com/p/hadi-bou-ayash-60239151;https://www.netflix.com/browse/m/person/60239151
60239153;"Ruba Zarour";"["81344085"]";https://turflix.com/p/ruba-zarour-60239153;https://www.netflix.com/browse/m/person/60239153
60239154;"Yara Bou Nassar";"["81344085"]";https://turflix.com/p/yara-bou-nassar-60239154;https://www.netflix.com/browse/m/person/60239154
60239158;"Lama Lawand";"["81344085"]";https://turflix.com/p/lama-lawand-60239158;https://www.netflix.com/browse/m/person/60239158
60239817;"Hussein Sbeity";"["81344068"]";https://turflix.com/p/hussein-sbeity-60239817;https://www.netflix.com/browse/m/person/60239817
60239818;"Habib Hammoud";"["81344068"]";https://turflix.com/p/habib-hammoud-60239818;https://www.netflix.com/browse/m/person/60239818
60200859;"Magdi Machmouchi";"["81344068"]";https://turflix.com/p/magdi-machmouchi-60200859;https://www.netflix.com/browse/m/person/60200859
60239821;"Nabila Zeitouni";"["81344068"]";https://turflix.com/p/nabila-zeitouni-60239821;https://www.netflix.com/browse/m/person/60239821
60239819;"Hassan Farhat";"["81344068"]";https://turflix.com/p/hassan-farhat-60239819;https://www.netflix.com/browse/m/person/60239819
60239820;"Hassan Zbib";"["81344068"]";https://turflix.com/p/hassan-zbib-60239820;https://www.netflix.com/browse/m/person/60239820
60239822;"Hamza Nasrallah";"["81344068"]";https://turflix.com/p/hamza-nasrallah-60239822;https://www.netflix.com/browse/m/person/60239822
60239823;"Sami Hawat";"["81344068"]";https://turflix.com/p/sami-hawat-60239823;https://www.netflix.com/browse/m/person/60239823
30069403;"Sabrina Leurquin";"["81344068"]";https://turflix.com/p/sabrina-leurquin-30069403;https://www.netflix.com/browse/m/person/30069403
30070099;"Roger Assaf";"["81344068"]";https://turflix.com/p/roger-assaf-30070099;https://www.netflix.com/browse/m/person/30070099
60239826;"Nidal El Askhar";"["81344068"]";https://turflix.com/p/nidal-el-askhar-60239826;https://www.netflix.com/browse/m/person/60239826
60239944;"Soraya Khoury";"["81344069"]";https://turflix.com/p/soraya-khoury-60239944;https://www.netflix.com/browse/m/person/60239944
60239945;"Nabil Ismail";"["81344069"]";https://turflix.com/p/nabil-ismail-60239945;https://www.netflix.com/browse/m/person/60239945
60239946;"Roger Hawa";"["81344069"]";https://turflix.com/p/roger-hawa-60239946;https://www.netflix.com/browse/m/person/60239946
60239947;"Reda Khoury";"["81344069"]";https://turflix.com/p/reda-khoury-60239947;https://www.netflix.com/browse/m/person/60239947
60239948;"Youcef Hosni";"["81344069"]";https://turflix.com/p/youcef-hosni-60239948;https://www.netflix.com/browse/m/person/60239948
60239949;"Rifaat Tarabay";"["81344069"]";https://turflix.com/p/rifaat-tarabay-60239949;https://www.netflix.com/browse/m/person/60239949
60239204;"Mireille Maalouf";"["81344084"]";https://turflix.com/p/mireille-maalouf-60239204;https://www.netflix.com/browse/m/person/60239204
60239206;"Elie Adabachi";"["81344084"]";https://turflix.com/p/elie-adabachi-60239206;https://www.netflix.com/browse/m/person/60239206
60239207;"Philippe Akiki";"["81344084"]";https://turflix.com/p/philippe-akiki-60239207;https://www.netflix.com/browse/m/person/60239207
60239208;"Ahmed Al Zein";"["81344084"]";https://turflix.com/p/ahmed-al-zein-60239208;https://www.netflix.com/browse/m/person/60239208
60160638;"Yehia Chahine";"["81252548"]";https://turflix.com/p/yehia-chahine-60160638;https://www.netflix.com/browse/m/person/60160638
60161273;"Salah El Saadany";"["81252548"]";https://turflix.com/p/salah-el-saadany-60161273;https://www.netflix.com/browse/m/person/60161273
60161274;"Ali El Sherif";"["81252548"]";https://turflix.com/p/ali-el-sherif-60161274;https://www.netflix.com/browse/m/person/60161274
60149509;"Zaki Rostom";"["81252547"]";https://turflix.com/p/zaki-rostom-60149509;https://www.netflix.com/browse/m/person/60149509
60149512;"Abdel Wareth Asar";"["81252547"]";https://turflix.com/p/abdel-wareth-asar-60149512;https://www.netflix.com/browse/m/person/60149512
60149517;"Menassa Fahmy";"["81252547"]";https://turflix.com/p/menassa-fahmy-60149517;https://www.netflix.com/browse/m/person/60149517
60149516;"Abdelghany Kamar";"["81252547"]";https://turflix.com/p/abdelghany-kamar-60149516;https://www.netflix.com/browse/m/person/60149516
60161651;"Mohsen Hassanein";"["81252547"]";https://turflix.com/p/mohsen-hassanein-60161651;https://www.netflix.com/browse/m/person/60161651
60161652;"Rafeaa El Shal";"["81252547"]";https://turflix.com/p/rafeaa-el-shal-60161652;https://www.netflix.com/browse/m/person/60161652
60149497;"Laila Fawzy";"["81252549"]";https://turflix.com/p/laila-fawzy-60149497;https://www.netflix.com/browse/m/person/60149497
60149474;"Omar El Hariri";"["81252549", "81236590"]";https://turflix.com/p/omar-el-hariri-60149474;https://www.netflix.com/browse/m/person/60149474
60138960;"Muhammad Fadl";"["81236590"]";https://turflix.com/p/muhammad-fadl-60138960;https://www.netflix.com/browse/m/person/60138960
60149483;"Hany Motawie";"["81236590"]";https://turflix.com/p/hany-motawie-60149483;https://www.netflix.com/browse/m/person/60149483
60149477;"Nahed Gabr";"["81236590"]";https://turflix.com/p/nahed-gabr-60149477;https://www.netflix.com/browse/m/person/60149477
60149475;"Nazim Sharawy";"["81236590"]";https://turflix.com/p/nazim-sharawy-60149475;https://www.netflix.com/browse/m/person/60149475
60149476;"Badr Nofal";"["81236590"]";https://turflix.com/p/badr-nofal-60149476;https://www.netflix.com/browse/m/person/60149476
50029757;"Saeed Tarabeek";"["81236590"]";https://turflix.com/p/saeed-tarabeek-50029757;https://www.netflix.com/browse/m/person/50029757
30078626;"Hala Fakher";"["81236590"]";https://turflix.com/p/hala-fakher-30078626;https://www.netflix.com/browse/m/person/30078626
60149478;"Samir Waley Eldein";"["81236590"]";https://turflix.com/p/samir-waley-eldein-60149478;https://www.netflix.com/browse/m/person/60149478
60149479;"Sami Gawhar";"["81236590"]";https://turflix.com/p/sami-gawhar-60149479;https://www.netflix.com/browse/m/person/60149479
60149480;"Shawqi Shamekh";"["81236590"]";https://turflix.com/p/shawqi-shamekh-60149480;https://www.netflix.com/browse/m/person/60149480
60149481;"Nasr Seif";"["81236590"]";https://turflix.com/p/nasr-seif-60149481;https://www.netflix.com/browse/m/person/60149481
60149498;"Laila Taher";"["81252549"]";https://turflix.com/p/laila-taher-60149498;https://www.netflix.com/browse/m/person/60149498
60149500;"Zaki Tolaimat";"["81252549"]";https://turflix.com/p/zaki-tolaimat-60149500;https://www.netflix.com/browse/m/person/60149500
60159907;"Ahmad Mehrez";"["81252544"]";https://turflix.com/p/ahmad-mehrez-60159907;https://www.netflix.com/browse/m/person/60159907
60157814;"Ragaa Hussein";"["60001803"]";https://turflix.com/p/ragaa-hussein-60157814;https://www.netflix.com/browse/m/person/60157814
40067689;"Saba Mubarak";"["81049774"]";https://turflix.com/p/saba-mubarak-40067689;https://www.netflix.com/browse/m/person/40067689
60153330;"Dawood Hussain";"["81254502", "81236595", "81236596"]";https://turflix.com/p/dawood-hussain-60153330;https://www.netflix.com/browse/m/person/60153330
60154987;"Almunsif Alsuwaisi";"["81236596"]";https://turflix.com/p/almunsif-alsuwaisi-60154987;https://www.netflix.com/browse/m/person/60154987
60154704;"Abdulhussain Abdulredah";"["81236596", "81236595"]";https://turflix.com/p/abdulhussain-abdulredah-60154704;https://www.netflix.com/browse/m/person/60154704
60154702;"Fouad Al Shatti";"["81236595"]";https://turflix.com/p/fouad-al-shatti-60154702;https://www.netflix.com/browse/m/person/60154702
60025109;"Haifaa Adel";"["81236595"]";https://turflix.com/p/haifaa-adel-60025109;https://www.netflix.com/browse/m/person/60025109
40086448;"Mohamed Gaber";"["81236595", "81236596"]";https://turflix.com/p/mohamed-gaber-40086448;https://www.netflix.com/browse/m/person/40086448
60154989;"Ghanem Al Saleh";"["81236596"]";https://turflix.com/p/ghanem-al-saleh-60154989;https://www.netflix.com/browse/m/person/60154989
60154990;"Mariam Al Ghadban";"["81236596"]";https://turflix.com/p/mariam-al-ghadban-60154990;https://www.netflix.com/browse/m/person/60154990
60154991;"Entesar Alsharah";"["81236596"]";https://turflix.com/p/entesar-alsharah-60154991;https://www.netflix.com/browse/m/person/60154991
60153329;"Heba Nour";"["81254502"]";https://turflix.com/p/heba-nour-60153329;https://www.netflix.com/browse/m/person/60153329
60149553;"Mohammed El Sadaany";"["81254502"]";https://turflix.com/p/mohammed-el-sadaany-60149553;https://www.netflix.com/browse/m/person/60149553
60153331;"Mohamed Sherif Hassan";"["81254502"]";https://turflix.com/p/mohamed-sherif-hassan-60153331;https://www.netflix.com/browse/m/person/60153331
60160014;"Muhammad Nasr";"["81254502"]";https://turflix.com/p/muhammad-nasr-60160014;https://www.netflix.com/browse/m/person/60160014
60160016;"Thuraya Ibrahim";"["81254502"]";https://turflix.com/p/thuraya-ibrahim-60160016;https://www.netflix.com/browse/m/person/60160016
60025170;"Rania Yousef";"["81035874"]";https://turflix.com/p/rania-yousef-60025170;https://www.netflix.com/browse/m/person/60025170
60028806;"Salloum Haddad";"["81035874"]";https://turflix.com/p/salloum-haddad-60028806;https://www.netflix.com/browse/m/person/60028806
60195880;"Maxim Khalil";"["81317085"]";https://turflix.com/p/maxim-khalil-60195880;https://www.netflix.com/browse/m/person/60195880
60195881;"Abdulmohsen Alnemr";"["81317085"]";https://turflix.com/p/abdulmohsen-alnemr-60195881;https://www.netflix.com/browse/m/person/60195881
40165712;"Samr Ismaiel";"["81317085"]";https://turflix.com/p/samr-ismaiel-40165712;https://www.netflix.com/browse/m/person/40165712
30195672;"Ali F Mostafa";"["80191513", "81254800"]";https://turflix.com/p/ali-f-mostafa-30195672;https://www.netflix.com/browse/m/person/30195672
60143571;"Fahad Albutairi";"["81254800"]";https://turflix.com/p/fahad-albutairi-60143571;https://www.netflix.com/browse/m/person/60143571
60034066;"Shadi Alfons";"["81254800"]";https://turflix.com/p/shadi-alfons-60034066;https://www.netflix.com/browse/m/person/60034066
60143573;"Fadi Rifaai";"["81254800"]";https://turflix.com/p/fadi-rifaai-60143573;https://www.netflix.com/browse/m/person/60143573
40165711;"Samer Al Masri";"["81254800"]";https://turflix.com/p/samer-al-masri-40165711;https://www.netflix.com/browse/m/person/40165711
60147311;"Wonho Chung";"["81254800"]";https://turflix.com/p/wonho-chung-60147311;https://www.netflix.com/browse/m/person/60147311
30201627;"Leem Lubany";"["81254800"]";https://turflix.com/p/leem-lubany-30201627;https://www.netflix.com/browse/m/person/30201627
60032197;"Maha Abou Ouf";"["81254800", "81035866"]";https://turflix.com/p/maha-abou-ouf-60032197;https://www.netflix.com/browse/m/person/60032197
40221430;"Emy Samir Ghanim";"["81035866"]";https://turflix.com/p/emy-samir-ghanim-40221430;https://www.netflix.com/browse/m/person/40221430
60023568;"Edward Fouad";"["81035866"]";https://turflix.com/p/edward-fouad-60023568;https://www.netflix.com/browse/m/person/60023568
60029928;"Youssef Fawzy";"["81035866"]";https://turflix.com/p/youssef-fawzy-60029928;https://www.netflix.com/browse/m/person/60029928
60032195;"Samar Gaber";"["81035866"]";https://turflix.com/p/samar-gaber-60032195;https://www.netflix.com/browse/m/person/60032195
60025728;"Ragaa Al Geddawy";"["81035866"]";https://turflix.com/p/ragaa-al-geddawy-60025728;https://www.netflix.com/browse/m/person/60025728
60032198;"Mai El Kady";"["81035866"]";https://turflix.com/p/mai-el-kady-60032198;https://www.netflix.com/browse/m/person/60032198
30127486;"Youssra Al Lozy";"["81254800"]";https://turflix.com/p/youssra-al-lozy-30127486;https://www.netflix.com/browse/m/person/30127486
30035511;"Ali Suliman";"["81254800"]";https://turflix.com/p/ali-suliman-30035511;https://www.netflix.com/browse/m/person/30035511
20002248;"Chris Cooper";"["70058013"]";https://turflix.com/p/chris-cooper-20002248;https://www.netflix.com/browse/m/person/20002248
20013498;"Danny Huston";"["70058013", "80172958", "80157091"]";https://turflix.com/p/danny-huston-20013498;https://www.netflix.com/browse/m/person/20013498
90604;"Max Von Sydow";"["70111323", "268371"]";https://turflix.com/p/max-von-sydow-90604;https://www.netflix.com/browse/m/person/90604
59682;"Penny Marshall";"["268371"]";https://turflix.com/p/penny-marshall-59682;https://www.netflix.com/browse/m/person/59682
48264;"Julie Kavner";"["268371"]";https://turflix.com/p/julie-kavner-48264;https://www.netflix.com/browse/m/person/48264
20000378;"Ruth Nelson";"["268371"]";https://turflix.com/p/ruth-nelson-20000378;https://www.netflix.com/browse/m/person/20000378
40571;"John Heard";"["268371"]";https://turflix.com/p/john-heard-40571;https://www.netflix.com/browse/m/person/40571
63959;"Penelope Ann Miller";"["268371"]";https://turflix.com/p/penelope-ann-miller-63959;https://www.netflix.com/browse/m/person/63959
20036894;"Alice Drummond";"["268371"]";https://turflix.com/p/alice-drummond-20036894;https://www.netflix.com/browse/m/person/20036894
58369;"Judith Malina";"["268371"]";https://turflix.com/p/judith-malina-58369;https://www.netflix.com/browse/m/person/58369
20062655;"Barton Heyman";"["268371"]";https://turflix.com/p/barton-heyman-20062655;https://www.netflix.com/browse/m/person/20062655
44178;"William Hurt";"["70111323", "70268209"]";https://turflix.com/p/william-hurt-44178;https://www.netflix.com/browse/m/person/44178
30189272;"Dylan Mohan Gray";"["70268209"]";https://turflix.com/p/dylan-mohan-gray-30189272;https://www.netflix.com/browse/m/person/30189272
20001710;"Mark Strong";"["70111323"]";https://turflix.com/p/mark-strong-20001710;https://www.netflix.com/browse/m/person/20001710
30041841;"Toa Fraser";"["80178280"]";https://turflix.com/p/toa-fraser-30041841;https://www.netflix.com/browse/m/person/30041841
20014627;"Jamie Bell";"["80178280", "81044418"]";https://turflix.com/p/jamie-bell-20014627;https://www.netflix.com/browse/m/person/20014627
30591;"Dexter Fletcher";"["81044418"]";https://turflix.com/p/dexter-fletcher-30591;https://www.netflix.com/browse/m/person/30591
30050199;"Bryce Dallas Howard";"["81044418", "70047101"]";https://turflix.com/p/bryce-dallas-howard-30050199;https://www.netflix.com/browse/m/person/30050199
30166989;"Colin Trevorrow";"["80029196"]";https://turflix.com/p/colin-trevorrow-30166989;https://www.netflix.com/browse/m/person/30166989
30002601;"Chris Pratt";"["80029196"]";https://turflix.com/p/chris-pratt-30002601;https://www.netflix.com/browse/m/person/30002601
30033854;"Bennett Miller";"["70201437"]";https://turflix.com/p/bennett-miller-30033854;https://www.netflix.com/browse/m/person/30033854
30057044;"Jonah Hill";"["70201437", "80124522", "70105370", "70120612"]";https://turflix.com/p/jonah-hill-30057044;https://www.netflix.com/browse/m/person/30057044
29866;"Sally Field";"["80124522"]";https://turflix.com/p/sally-field-29866;https://www.netflix.com/browse/m/person/29866
20028860;"Michael Showalter";"["80050896", "80216779", "81248748"]";https://turflix.com/p/michael-showalter-20028860;https://www.netflix.com/browse/m/person/20028860
40092453;"Issa Rae";"["81248748"]";https://turflix.com/p/issa-rae-40092453;https://www.netflix.com/browse/m/person/40092453
30172433;"Tina Gordon";"["81037693"]";https://turflix.com/p/tina-gordon-30172433;https://www.netflix.com/browse/m/person/30172433
20014918;"Regina Hall";"["81037693", "80103337"]";https://turflix.com/p/regina-hall-20014918;https://www.netflix.com/browse/m/person/20014918
20009363;"Jon Cassar";"["80103337"]";https://turflix.com/p/jon-cassar-20009363;https://www.netflix.com/browse/m/person/20009363
16544;"Morris Chestnut";"["80103337"]";https://turflix.com/p/morris-chestnut-16544;https://www.netflix.com/browse/m/person/16544
20005227;"Romany Malco";"["80103337"]";https://turflix.com/p/romany-malco-20005227;https://www.netflix.com/browse/m/person/20005227
20014203;"Leslie Small";"["81033086", "80216224", "80174687", "80106743"]";https://turflix.com/p/leslie-small-20014203;https://www.netflix.com/browse/m/person/20014203
30026410;"Katt Williams";"["80216224"]";https://turflix.com/p/katt-williams-30026410;https://www.netflix.com/browse/m/person/30026410
16381;"Don Cheadle";"["80106743", "70243453"]";https://turflix.com/p/don-cheadle-16381;https://www.netflix.com/browse/m/person/16381
160783;"Andy Garcia";"["70058024", "80091658"]";https://turflix.com/p/andy-garcia-160783;https://www.netflix.com/browse/m/person/160783
