id;Name;Description;Type;Year;Rating;Director;Genres;Image;startDate;endDate;webLink;netflixLink;Duration
81078367;"Black Is Beltza";"1960'ların Amerikası'nda Basklı bir genç adam, ırksal nedenlerle bir geçit törenine alınmayınca radikalleşir.";Movie;2018;5.8;"Fermín Muguruza";"Animasyon, Drama";...;2021-03-26;NULL;https://turflix.com/film/black-is-beltza-81078367;https://www.netflix.com/title/81078367;87
81073507;"La valla";"Distopik bir Madrid'de, bir ailenin hayatta kalma mücadelesi, birbirinden bir bariyerden daha fazlasıyla ayrılmış iki dünya arasındaki eşitsizliği gözler önüne seriyor.";TVSeries;2020;6.9;NULL;"Diziler, Drama, Gerilim, Bilim Kurgu & Fantastik";...;2020-09-11;NULL;https://turflix.com/dizi/la-valla-81073507;https://www.netflix.com/title/81073507;1
80988860;"If I Hadn't Met You";"Evli ve çocuklu Eduard, ailesini trajik bir kazada kaybetmesinin ardından, biricik eşi için daha iyi bir kader arayışıyla paralel evrenlere seyahat eder.";TVSeries;2018;7.7;NULL;"Diziler, Drama, Bilim Kurgu & Fantastik";...;2019-03-15;NULL;https://turflix.com/dizi/if-i-hadn-t-met-you-80988860;https://www.netflix.com/title/80988860;1
80212986;Valeria;"İşinde ve evliliğinde kriz yaşayan bir yazar, kendilerini keşfetmekte olan üç yakın dostuna sığınarak onlardan destek alır. Elísabet Benavent'in romanlarından uyarlandı.";TVSeries;2020;6.2;NULL;"Diziler, Komedi, Drama";...;2020-05-08;NULL;https://turflix.com/dizi/valeria-80212986;https://www.netflix.com/title/80212986;1
80018046;Velvet;"1950'lerde İspanya'da bir moda evinin varisi, ailesinin itirazlarına rağmen şirket için çalışan güzel bir terziyle aşk yaşar.";TVSeries;2014;8.1;NULL;"Diziler, Drama, Tarihi";...;2015-04-14;NULL;https://turflix.com/dizi/velvet-80018046;https://www.netflix.com/title/80018046;4
80167648;"Thi Mai";"Kararlı bir kadın, kısa süre önce kaybettiği kızının evlat edinmeyi planladığı bebeği kendi yanına almak üzere iki arkadaşıyla birlikte Vietnam'a gider.";Movie;2017;6.0;"Patricia Ferreira";Komedi;...;2018-05-04;NULL;https://turflix.com/film/thi-mai-80167648;https://www.netflix.com/title/80167648;99
80215507;"Velvet Colección";"Velvet'tan uyarlanan dizide moda tasarımcısı Ana, 1960'ların sonunda Barselona'da bir mağaza ve tasarım okulu açmak için arkadaşları Clara, Raúl ve Pedro'dan yardım alır.";TVSeries;2017;NULL;NULL;"Diziler, Drama, Tarihi";...;2018-03-31;NULL;https://turflix.com/dizi/velvet-coleccion-80215507;https://www.netflix.com/title/80215507;2
81229511;"Velvet Colección: Grand Finale";"1969 Noel'i sırasında, Velvet'in yaklaşan satışı, eski ve yeni çalışanları güzel anılar, ikinci şanslar ve yeni başlangıçlar için Madrid'de bir araya getirir.";Movie;2020;7.2;"Gustavo Ron";"Drama, Romantik";...;2020-03-01;NULL;https://turflix.com/film/velvet-coleccion-grand-finale-81229511;https://www.netflix.com/title/81229511;82
80112916;Edha;"Yakışıklı ve gizemli bir adamla tanışınca adım attığı intikam, tutku ve karanlık sırlarla dolu hayat, başarılı bir moda tasarımcısı olan bekâr annenin sınırlarını zorlar.";TVSeries;2018;4.8;NULL;"Diziler, Drama";...;2018-03-16;NULL;https://turflix.com/dizi/edha-80112916;https://www.netflix.com/title/80112916;1
80103424;Kaplan;"Yaşlanan boksör Ramón, genç ve cüretkar boksör Deborah ile tanışınca tekrar canlanır. Dizginlenemeyen tutkuları, Ramón'un çevresindeki herkesi terk etmesine neden olur.";Movie;2016;7.8;"Hernán Belón";Drama;...;2017-03-01;NULL;https://turflix.com/film/kaplan-80103424;https://www.netflix.com/title/80103424;97
80993650;"Avcı ve Oğlu";"Öfkeli bir genç, yeni tanıdığı biyolojik babası ile Patagonya'nın vahşi doğasında bir araya geldiğinde düşmanlık yerini sevgiye ve affetmeye bırakır.";Movie;2017;6.3;"Natalia Garagiola";Drama;...;2018-07-14;NULL;https://turflix.com/film/avci-ve-oglu-80993650;https://www.netflix.com/title/80993650;108
81106517;"Apache: La vida de Carlos Tevez";"Carlos Tevez'in hayatını sert bir gerçekçilikle dramatize eden yapım, onun Arjantin'deki Fuerte Apache'nin korkunç şartlarına rağmen futbol yıldızı oluşunu anlatıyor.";TVSeries;2019;NULL;NULL;"Diziler, Suç, Drama";...;2019-08-16;NULL;https://turflix.com/dizi/apache-la-vida-de-carlos-tevez-81106517;https://www.netflix.com/title/81106517;1
81039410;"Dry Martina";"Bir hayranıyla yaşadığı tuhaf karşılaşma ve onun eski sevgilisiyle yaptığı kaçamak, seksüel açıdan cesur bir şarkıcıyı Şili'de bir maceraya sürükler.";Movie;2018;5.8;"Che Sandoval";Drama;...;2019-05-10;NULL;https://turflix.com/film/dry-martina-81039410;https://www.netflix.com/title/81039410;99
80168028;"Öteki Kardeş";"Öldürülen anne ve kardeşinin işlemleriyle uğraşmakta olan bir adam, yerel bir gangsterle hayat sigortası dolandırıcılığı için bir araya gelerek karanlık bir yola girer.";Movie;2017;6.5;"Israel Adrián Caetano";"Suç, Drama";...;2017-09-01;NULL;https://turflix.com/film/oeteki-kardes-80168028;https://www.netflix.com/title/80168028;112
80239629;Ánimas;"Bir gencin ürpertici hayalleri, dostunun bir kızla çıkmasının ve ona kötü davranan babasının tuhaf bir şekilde öldürülmesinin ardından giderek sıklaşır ve korkunçlaşır.";Movie;2018;4.8;"José Ortuño";Korku;...;2019-01-25;NULL;https://turflix.com/film/animas-80239629;https://www.netflix.com/title/80239629;87
80988835;"The Tribe";"İnternet fenomeni hâline gelen iş adamı, itibarını ve hafızasını kaybeder. Ancak biyolojik annesi ve onun himayesindeki dans grubuyla kendine yeni bir yaşam bulur.";Movie;2018;5.8;"Fernando Colomo";Komedi;...;2018-11-21;NULL;https://turflix.com/film/the-tribe-80988835;https://www.netflix.com/title/80988835;90
81036622;"Toy Boy";"Sevgilisinin kocasını öldürmekten hapse giren erkek striptizci, yeniden yargılanmak üzere serbest bırakılır ve sevgilisinin suçu onun üstüne attığını kanıtlamaya çalışır.";TVSeries;2019;6.4;NULL;"Diziler, Suç, Drama, Gerilim";...;2020-02-28;NULL;https://turflix.com/dizi/toy-boy-81036622;https://www.netflix.com/title/81036622;1
80093107;Toro;"Eski suç ortağı olan kardeşi, eski mahkum Toro'dan çaresizce bir istekte bulunur. Yardım etmek Toro'yu tekrar hapse gönderebilir... Tabii, hayatta kalabilirse.";Movie;2016;5.9;"Kike Maíllo";"Suç, Drama, Gerilim";...;2016-08-31;NULL;https://turflix.com/film/toro-80093107;https://www.netflix.com/title/80093107;106
80242912;"Sonsuz Siper";"İspanya İç Savaşı'nda Cumhuriyetçileri destekleyen bir adam, misillemeden korkarak 30 yılı aşkın bir süre eşinin yardımıyla evinde saklanır. Gerçek olaylardan uyarlandı.";Movie;2019;7.2;"Aitor Arregi";"Drama, Tarihi";...;2020-02-28;NULL;https://turflix.com/film/sonsuz-siper-80242912;https://www.netflix.com/title/80242912;147
80122177;Dev;"1843'te, savaştan Bask bölgesindeki evine sakat bir hâlde dönen Martin, erkek kardeşinin bir deve dönüştüğünü görür ve iki kardeş bunu bir sirk gösterisine çevirir.";Movie;2017;6.7;"Aitor Arregi";"Drama, Tarihi";...;2018-03-17;NULL;https://turflix.com/film/dev-80122177;https://www.netflix.com/title/80122177;114
80239565;"Errementari: The Blacksmith and the Devil";"Acımasız bir demirci, sefaletinden sorumlu tuttuğu iblise işkence eder. Ancak bir anda ortaya çıkan bir yetim, her şeyi değiştirecektir. Bask halk öykülerinden uyarlandı.";Movie;2018;6.4;"Paul Urkijo Alijo";"Drama, Fantastik, Tarihi, Korku";...;2018-10-12;NULL;https://turflix.com/film/errementari-the-blacksmith-and-the-devil-80239565;https://www.netflix.com/title/80239565;98
80990336;Seventeen;"Terapi köpeğini bulmak için ıslahevinden kaçan 17 yaşındaki bir genç, Cantabria boyunca ağabeyi ve büyükannesiyle yeniden iletişim kuracağı bir yolculuğa çıkar.";Movie;2019;7.2;"Daniel Sánchez Arévalo";"Komedi, Drama";...;2019-10-18;NULL;https://turflix.com/film/seventeen-80990336;https://www.netflix.com/title/80990336;99
80167843;"Yıllar Sonra Yeniden";"Yıllar önce birbirlerinin çocukluk aşkı olan Manuela ve Olmo, Madrid'de birlikte geçirdikleri gecede geçmişleri ve bir gelecekleri olma ihtimali üzerine konuşur.";Movie;2016;6.6;"Jonás Trueba";"Drama, Romantik";...;2017-02-22;NULL;https://turflix.com/film/yillar-sonra-yeniden-80167843;https://www.netflix.com/title/80167843;107
81260571;"Vaftiz Anne";"A 30-something woman without a steady partner or income samples stability when her pregnant best friend asks her to be the godmother of her child.";Movie;2018;4.4;"Clara Martínez-Lázaro";"Komedi, Drama";...;2020-04-15;NULL;https://turflix.com/film/vaftiz-anne-81260571;https://www.netflix.com/title/81260571;91
80232989;Uyarı;"Arkadaşının vurulmasının ardından Jon, aynı yerde gerçekleşen ölümlerin arkasında sayısal bir düzen olduğunu keşfeder ve sıradaki kurbanı uyarmak için işe koyulur.";Movie;2018;5.9;"Daniel Calparsoro";"Suç, Gizem, Gerilim";...;2018-07-24;NULL;https://turflix.com/film/uyari-80232989;https://www.netflix.com/title/80232989;92
80245041;Yalnız;"Kanarya Adaları'nın ücra bir köşesinde uçurumdan düşen bir sörfçü, hayatta kalma mücadelesi verirken yaşamını ve eski aşklarını düşünür. Gerçek olaylardan uyarlandı.";Movie;2018;5.0;"Hugo Stuven";"Drama, Gerilim";...;2019-01-11;NULL;https://turflix.com/film/yalniz-80245041;https://www.netflix.com/title/80245041;90
80127990;"O Matador";"Münzevi Cabeleira, silahşor babasının kaderini öğrenmek için kanunsuz çorak topraklara doğru yola çıkar ve kendi de korkulan bir suikastçıya dönüşür.";Movie;2017;6.1;"Marcelo Galvão";"Aksiyon, Macera, Western";...;2017-11-10;NULL;https://turflix.com/film/o-matador-80127990;https://www.netflix.com/title/80127990;99
80186829;"Kaybedeceğim Bir Şey Yok";"Bu biyografik drama, tartışmalara yol açan Brezilyalı evangelist lider ve iş devi Edir Macedo'nun artan şöhretinin izlerini sürüyor.";Movie;2018;5.4;"Alexandre Avancini";"Drama, Tarihi";...;2018-06-29;NULL;https://turflix.com/film/kaybedecegim-bir-sey-yok-80186829;https://www.netflix.com/title/80186829;131
80223271;"Kaybedeceğim Bir Şey Yok 2";"Devam niteliğindeki bu biyografik filmde, Edir Macedo kurulmasına yardım ettiği Protestan kilisesini saran skandallar arasında ihanet, siyaset ve kişisel kayıpla boğuşur.";Movie;2019;3.3;"Alexandre Avancini";Drama;...;2019-11-14;NULL;https://turflix.com/film/kaybedecegim-bir-sey-yok-2-80223271;https://www.netflix.com/title/80223271;96
80997400;Kardec;"Katolik 19. yüzyıl Fransası'nda profesör Léon Rivail, katıldığı bir ruh çağırma seansının etkisiyle spiritüalizmi kurar ve yetkililerin hedefi hâline gelir.";Movie;2019;6.1;"Wagner de Assis";"Drama, Tarihi";...;2019-08-29;NULL;https://turflix.com/film/kardec-80997400;https://www.netflix.com/title/80997400;110
80220334;Omniscient;"Vatandaşların 7/24 izlendiği bir kentte, bir cinayeti araştırmak isteyen teknisyen, gözetleme drone'unu atlatmak için aklını kullanmak zorundadır.";TVSeries;2020;6.4;NULL;"Diziler, Drama, Gerilim, Bilim Kurgu & Fantastik";...;2020-01-29;NULL;https://turflix.com/dizi/omniscient-80220334;https://www.netflix.com/title/80220334;1
80221223;"Good Morning, Verônica";"Bir arkadaşlık sitesine dadanan sapığın peşindeki kadın polis, korkunç bir sır taşıyan bir karı kocayı ve bu sırrı saklayan komplo ağını ortaya çıkarır.";TVSeries;2020;NULL;NULL;"Diziler, Suç, Gerilim";...;2020-10-01;NULL;https://turflix.com/dizi/good-morning-veronica-80221223;https://www.netflix.com/title/80221223;1
81175170;"Double Dad";"Annesinin yokluğunu fırsat bilen genç bir kız, yaşadığı hippi komününden gizlice ayrılarak babasının kim olduğunu bulmak için hayatını değiştirecek bir maceraya atılır.";Movie;2020;5.6;"Cris D'Amato";"Komedi, Drama, Aile";...;2021-01-16;NULL;https://turflix.com/film/double-dad-81175170;https://www.netflix.com/title/81175170;105
80245601;"DJ Cinderella";"Aşka inancını kaybetmiş, bağımsızlığına düşkün genç bir DJ kendi yolunu çizmeye kararlıdır. Sonra yüreğini deli gibi attıran bir pop yıldızı ona gönlünü kaptırır.";Movie;2019;4.6;"Bruno Garotti";"Komedi, Aile";...;2019-06-14;NULL;https://turflix.com/film/dj-cinderella-80245601;https://www.netflix.com/title/80245601;96
81047512;"Rich in Love";"Zengin çocuğu Teto, hoşlandığı kız olan Paula'ya kendini kanıtlamaya kararlıdır. Ama ona yoksul bir ailede büyüdüğünü söylemesiyle yalanı kontrolden çıkar.";Movie;2020;5.8;"Bruno Garotti";"Komedi, Romantik";...;2020-04-30;NULL;https://turflix.com/film/rich-in-love-81047512;https://www.netflix.com/title/81047512;105
80209651;Spectros;"İntikam peşinde olan yüzlerce yıllık ruhların São Paulo'nun Liberdade bölgesinde ayaklanmasıyla bir grup genç, kendilerini doğaüstü bir mücadelenin ortasında bulur.";TVSeries;2020;4.6;NULL;"Diziler, Korku, Gerilim, Bilim Kurgu & Fantastik";...;2020-02-20;NULL;https://turflix.com/dizi/spectros-80209651;https://www.netflix.com/title/80209651;1
80244700;"Nobody's Looking";"Yeni bir koruyucu melek, Angelus Sistemi bürokrasisinin ardındaki sırrı açığa çıkarır ve bunun ardından insanları korumaya ilişkin resmî kuralları çiğnemeye başlar.";TVSeries;2019;NULL;NULL;"Diziler, Komedi, Drama, Bilim Kurgu & Fantastik";...;2019-11-22;NULL;https://turflix.com/dizi/nobody-s-looking-80244700;https://www.netflix.com/title/80244700;1
80071048;"Özel Harekâtlar";"Rio de Janeiro'da suçun kol gezdiği bir bölgede, kararlı bir çaylağın da aralarında bulunduğu, dürüst polislerden oluşan ekip, yolsuzluğa ve güvensizliğe karşı savaşıyor.";Movie;2015;6.4;"Tomas Portella";"Aksiyon, Macera, Suç, Gerilim";...;2016-01-15;NULL;https://turflix.com/film/oezel-harekatlar-80071048;https://www.netflix.com/title/80071048;98
81078397;"The First Temptation of Christ";"30 yaşına basacak olan İsa, ailesiyle tanışması için sürpriz bir konuk getirir. Bu kadar aykırı bir Noel özel yapımı, ancak Porta dos Fundos'tan beklenirdi.";Movie;2019;4.6;"Rodrigo Van Der Put";"Komedi, Tarihi";...;2019-12-03;NULL;https://turflix.com/film/the-first-temptation-of-christ-81078397;https://www.netflix.com/title/81078397;46
81020973;"The Last Hangover";"İncil'deki olayları konu alan bu "Felekten Bir Gece" parodisinde, uyandıklarında İsa'nın kayıp olduğunu fark eden havariler, Son Yemek'te olanları hatırlamaya çalışır.";Movie;2018;NULL;"Rodrigo Van Der Put";"Komedi, Tarihi";...;2018-12-21;NULL;https://turflix.com/film/the-last-hangover-81020973;https://www.netflix.com/title/81020973;43
81382296;"Keçiyi Kaçırma";"Şehrin sevilen maskotu olan Celestina adlı keçinin peşine düşen iki bahtsız polis, azılı suçlularla karşı karşıya gelince boylarından büyük bir işe kalkıştıklarını anlar.";Movie;2021;6.3;"Vitor Brandt";"Aksiyon, Macera, Komedi, Suç";...;2021-03-19;NULL;https://turflix.com/film/keciyi-kacirma-81382296;https://www.netflix.com/title/81382296;98
81003028;"Reality Z";"Rio de Janeiro'ya zombiler saldırınca reality programı yarışmacıları bir TV stüdyosuna sığınır. Ancak buradaki tek tehdit, insan eti peşindeki sürüler değildir.";TVSeries;2020;NULL;NULL;"Diziler, Korku, Gerilim";...;2020-06-10;NULL;https://turflix.com/dizi/reality-z-81003028;https://www.netflix.com/title/81003028;1
80144890;"O Amor no Divã";"Görmüş geçirmiş bir ilişki terapisti, yeni bir çiftle buluşmasının ardından kendi evliliğinde de yardıma ihtiyacı olduğunu fark eder.";Movie;2016;5.6;"Alexandre Reinecke";"Komedi, Drama, Romantik";...;2017-03-13;NULL;https://turflix.com/film/o-amor-no-diva-80144890;https://www.netflix.com/title/80144890;88
81160045;"Yine Noel!";"Noel'den nefret eden ve Noel'in hiç bitmediği bir zaman döngüsünde sıkışıp kalan bir aile babası, hayatta neyin önemli olduğuna dair değerli dersler çıkarmaya başlar.";Movie;2020;6.7;"Roberto Santucci";Komedi;...;2020-12-03;NULL;https://turflix.com/film/yine-noel-81160045;https://www.netflix.com/title/81160045;101
80988834;Yucatán;"Rakip dolandırıcılar, İspanya'dan Meksika'ya yapılan bir gemi yolculuğunda, babacan bir piyango talihlisini yaratıcı ve acımasız bir şekilde dolandırmaya çalışır.";Movie;2018;5.6;"Daniel Monzón";"Komedi, Suç";...;2019-02-15;NULL;https://turflix.com/film/yucatan-80988834;https://www.netflix.com/title/80988834;129
80244123;"Pedro'nun İkinci Şansı";"Meksikalı efsanevi şarkıcı-oyuncu Pedro Infante, çapkın yanlarını törpüleyip cennete girme hakkı kazanabilmesi için bir taklitçinin bedeninde dünyaya geri gönderilir.";Movie;2019;6.4;"Pepe Bojórquez";"Komedi, Müzik, Romantik";...;2019-12-24;NULL;https://turflix.com/film/pedro-nun-ikinci-sansi-80244123;https://www.netflix.com/title/80244123;116
81002145;"¡Nailed It! México";"Eğlence, şeker hamuru ve gülünç derecede başarısız pastalar Meksika'ya geliyor. Son derece amatör aşçılar para ödülü için karmaşık tatlıları tekrar yaratmaya çabalıyor.";TVSeries;2019;NULL;NULL;"Diziler, Reality Şov";...;2019-02-08;NULL;https://turflix.com/dizi/nailed-it-mexico-81002145;https://www.netflix.com/title/81002145;3
81025403;"El recluso";"Eski bir deniz piyadesi, ABD'li bir yargıcın genç yaştaki kızını kaçırdığından şüphelenilen bir çeteye sızmak için Meksika'daki bir cezaevinde mahkûm rolüne soyunur.";TVSeries;2018;NULL;NULL;"Diziler, Suç, Drama, Gerilim";...;2018-12-07;NULL;https://turflix.com/dizi/el-recluso-81025403;https://www.netflix.com/title/81025403;1
80153271;"El Chema";"Bir adamın uyuşturucu kaçakçılığı yapan kurnaz bir çocuktan dünyanın en kötü şöhretli kartel liderlerinden biri olmaya uzanan epik yolculuğunu izleyin.";TVSeries;2016;6.8;NULL;"Diziler, Aksiyon & Macera, Suç, Drama";...;2017-07-01;NULL;https://turflix.com/dizi/el-chema-80153271;https://www.netflix.com/title/80153271;1
81050943;"You've Got This";"Bir reklamcı ile başarılı bir yöneticinin mutlu evliliği, kadın kariyerinde yükselirken adamın baba olmak istemesiyle sarsılır. Üstelik adam eve yeni birini getirir.";Movie;2020;5.8;"Salvador Espinosa";"Komedi, Romantik";...;2020-10-02;NULL;https://turflix.com/film/you-ve-got-this-81050943;https://www.netflix.com/title/81050943;111
81006825;"Çilli Kız";"1994 Dünya Kupası, 13 yaşındaki José Miguel'in umurunda değildir. Ta ki âşık olduğu kızın kalbine giden yolun futboldan geçtiğini anlayana kadar.";Movie;2020;5.2;"Yibrán Asuad";"Komedi, Romantik";...;2020-01-03;NULL;https://turflix.com/film/cilli-kiz-81006825;https://www.netflix.com/title/81006825;89
80081958;"Semana Santa";"Bekar anne, erkek arkadaşı ve 8 yaşındaki oğluyla birlikte bir haftalık tatile çıkar. Ancak ortaya çıkan sırlar ve gerginlikler tatili mahveder.";Movie;2015;6.0;"Alejandra Márquez Abella";Drama;...;2017-01-30;NULL;https://turflix.com/film/semana-santa-80081958;https://www.netflix.com/title/80081958;87
80990348;"Siyah Ateş";"Kız kardeşini arayan kaçak bir suçlu, köhne bir otelde sorularına cevap ararken uğursuz bir misafirle karşılaşır ve gizemli bir garsonla aşk yaşar.";Movie;2020;2.6;"Bernardo Arellano";Korku;...;2020-08-21;NULL;https://turflix.com/film/siyah-ates-80990348;https://www.netflix.com/title/80990348;80
80230265;"Crime Diaries: The Candidate";"1994'te suikasta uğrayan Meksika devlet başkanı adayı Luis Donaldo Colosio'nun ölmek üzere olan eşi, katili bulmak için zamanla yarışır. Gerçek olaylardan uyarlandı.";TVSeries;2019;NULL;NULL;"Diziler, Suç, Drama, Tarihi, Gerilim";...;2019-03-22;NULL;https://turflix.com/dizi/crime-diaries-the-candidate-80230265;https://www.netflix.com/title/80230265;1
81272752;"100 días para enamorarnos";"When Connie gets fed up with her husband taking her for granted, they agree to separate for 100 days to see if absence does make the heart grow fonder.";TVSeries;2020;NULL;NULL;"Diziler, Komedi, Drama";...;2020-09-20;NULL;https://turflix.com/dizi/100-dias-para-enamorarnos-81272752;https://www.netflix.com/title/81272752;2
81091825;"Betty en NY";"Genç, Hispanik bir kadın, New York'ta moda sektörüne girmeye çabalar, ama daha da büyük bir zorlukla karşı karşıyadır: aşkı bulmak.";TVSeries;2019;7.8;NULL;"Diziler, Komedi, Drama";...;2019-09-11;NULL;https://turflix.com/dizi/betty-en-ny-81091825;https://www.netflix.com/title/81091825;1
81098497;"El Dragón: Return of a Warrior";"Tokyolu bir finans uzmanı, büyükbabasının ardından bir kartelin başına geçmek üzere Meksika'ya döner ve burada kontrolü ele geçirmek için iki rakiple mücadele eder.";TVSeries;2019;NULL;NULL;"Diziler, Aksiyon & Macera, Suç, Drama";...;2019-10-04;NULL;https://turflix.com/dizi/el-dragon-return-of-a-warrior-81098497;https://www.netflix.com/title/81098497;2
81002483;"İki Anne, İki Kız";"Bebeklerinin doğumdan hemen sonra karıştığını fark eden iki kadın, yeni hayatlarına alışmak için bir plan yapar. Amaçları sıra dışı da olsa tek bir aile kurmaktır.";TVSeries;2021;7.4;NULL;"Diziler, Komedi, Drama";...;2021-01-21;NULL;https://turflix.com/dizi/iki-anne-iki-kiz-81002483;https://www.netflix.com/title/81002483;1
81104482;Perdida;"Kaçırılan kızını arayan Antonio, Kolombiya'daki bir hapishaneye gönderilmek için çeşitli hamleler yaptığında çok sayıda insanı etkileyen bir dizi olayı tetikler.";TVSeries;2020;7.2;NULL;"Diziler, Suç, Gerilim";...;2020-06-06;NULL;https://turflix.com/dizi/perdida-81104482;https://www.netflix.com/title/81104482;1
80093104;"Zip ve Zap Kaptanın Adasında";"Noel'de Zip ve Zap ebeveynleriyle birlikte güler yüzlü bir kadının yetimhane işlettiği ücra bir adaya gider. Burada onları bir gizem beklemektedir.";Movie;2016;5.7;"Oskar Santos";"Aksiyon, Komedi, Aile";...;2017-07-01;NULL;https://turflix.com/film/zip-ve-zap-kaptanin-adasinda-80093104;https://www.netflix.com/title/80093104;-
80212251;"Aileye Hoş Geldiniz";"Evinden atılan Àngela adlı bekâr bir annenin görüşmediği babası ölür. Ancak mirastan çıkarıldıklarını öğrenen Àngela ve babasının ikinci eşi, adamın öldüğünü gizler.";TVSeries;2018;6.7;NULL;"Diziler, Komedi, Drama";...;2018-07-27;NULL;https://turflix.com/dizi/aileye-hos-geldiniz-80212251;https://www.netflix.com/title/80212251;1
81128579;"The Platform";"Bir hapishanede üzeri yiyecekle kaplı bir platform kat kat aşağı iner. Üst katlardaki mahkûmlar doyasıya yerken alttakiler aç ve çaresiz kalır. İsyan kaçınılmazdır.";Movie;2019;7.0;"Galder Gaztelu-Urrutia";Gerilim;...;2020-03-20;NULL;https://turflix.com/film/the-platform-81128579;https://www.netflix.com/title/81128579;98
80188215;"GEZİ 4";"Rubio ailesi, Kolombiya'nın Sasaima kentinde bulunan evlerinden ayrılarak tatil için Miami'ye gider. Burada renkli cazibeleri ve naiflikleriyle ilgi odağı olurlar.";Movie;2016;4.3;"Juan Camilo Pinzon";Komedi;...;2017-07-01;NULL;https://turflix.com/film/gezi-4-80188215;https://www.netflix.com/title/80188215;94
81311782;"Chichipatos: Niteliksiz Bir Noel";"İllüzyonist olmaya heveslenen bir muhasebeci, Kolombiya'nın en çok aranan suçlularından biri olduğunu bilmediği patronunu Noel'i ailesiyle birlikte geçirmeye davet eder.";Movie;2020;3.4;"Juan Camilo Pinzon";"Komedi, Drama";...;2020-12-17;NULL;https://turflix.com/film/chichipatos-niteliksiz-bir-noel-81311782;https://www.netflix.com/title/81311782;82
81080761;Chichipatos;"Beceriksiz bir sihirbaz, bir polis baskını sırasında aranan bir suçluyu yanlışlıkla gözden kaybederek hayatının numarasını yaptı. Şimdiyse bunun bedelini ödeyecek.";TVSeries;2020;4.4;NULL;"Diziler, Komedi, Drama";...;2020-05-15;NULL;https://turflix.com/dizi/chichipatos-81080761;https://www.netflix.com/title/81080761;2
81135444;"Kolombiyalı İsa";"With a short life expectancy, a young girl uses faith and her vivid imagination to navigate adversity and create a story that impacts all around her.";Movie;2019;4.9;"Fernando Ayllón";"Komedi, Aile, Müzik";...;2019-12-15;NULL;https://turflix.com/film/kolombiyali-isa-81135444;https://www.netflix.com/title/81135444;89
81211950;"Asla Olmaz";"Trying to fix their relationships, four couples attend a spiritual retreat at a Caribbean resort, where temptation and mishaps add problems to the mix.";Movie;2020;2.8;"Fernando Ayllón";Komedi;...;2020-12-01;NULL;https://turflix.com/film/asla-olmaz-81211950;https://www.netflix.com/title/81211950;97
81091382;"Ölmeden Önce Son Bir Çılgınlık";"After learning he may die soon, a modest accountant pulls off a shady money scheme and heads to Europe, where he's faced with a life-or-death situation.";Movie;2020;NULL;"Fernando Ayllón";Komedi;...;2020-05-02;NULL;https://turflix.com/film/oelmeden-oence-son-bir-cilginlik-81091382;https://www.netflix.com/title/81091382;90
81026007;"Liss Pereira: Reteniendo líquidos";"Hamile olan Liss Pereira seks, aşk, çekicilik ve modern ilişkilerde söylediğimiz yalanlar hakkında gülünç ve rahatsız edici gerçekleri paylaşıyor.";Movie;2019;6.5;"Fernando Ayllón";Stand-up;...;2019-04-10;NULL;https://turflix.com/film/liss-pereira-reteniendo-liquidos-81026007;https://www.netflix.com/title/81026007;59
81026008;"Ricardo Quevedo: Los amargados somos más";"Komedyen Ricardo Quevedo, sosyal medyanın ilişkilere nasıl zarar verdiğinden bir kadına hediye almanın tehlikelerine kadar hayatın çeşitli zorluklarını ele alıyor.";Movie;2019;7.3;"Fernando Ayllón";Stand-up;...;2019-04-04;NULL;https://turflix.com/film/ricardo-quevedo-los-amargados-somos-mas-81026008;https://www.netflix.com/title/81026008;58
81055416;"The Queen and the Conqueror";"Catalina adlı yerli kadın, halkına ihanet eden ve kalbini kıran İspanyol istilacı Pedro de Heredia'dan intikam almak için yıllar sonra onun hayatına yeniden girer.";TVSeries;2020;NULL;NULL;"Diziler, Drama, Tarihi";...;2020-05-20;NULL;https://turflix.com/dizi/the-queen-and-the-conqueror-81055416;https://www.netflix.com/title/81055416;1
81055408;"Los Briceño";"Maço kamyoncularla dolu bir aileden gelen genç bir kadın, babasıyla kavga etmesinin ardından evden atılır. Şimdi o kamyoncu olarak başarıyı tek başına yakalamalıdır.";TVSeries;2019;NULL;NULL;"Diziler, Komedi, Drama";...;2019-12-04;NULL;https://turflix.com/dizi/los-briceno-81055408;https://www.netflix.com/title/81055408;1
80035684;"Pablo Escobar, Kötülüğün Efendisi";"Kötü şöhretli Pablo Escobar’ın basit hırsızlık günlerinden, uyuşturucu kaçakçılığı imparatorluğuna dek tüm hayatını gözler önüne seren sürükleyici bir dizi.";TVSeries;2012;8.5;NULL;"Diziler, Suç, Drama, Tarihi";...;2015-06-10;NULL;https://turflix.com/dizi/pablo-escobar-koetuelueguen-efendisi-80035684;https://www.netflix.com/title/80035684;1
81137088;"The Great Heist";"1994'te bir grup hırsız, Kolombiya'daki Merkez Bankasından milyonlar çalmak için iddialı bir soygun planlar. Gerçek olaylardan esinlendi.";TVSeries;2020;NULL;NULL;"Diziler, Suç, Drama, Tarihi, Gerilim";...;2020-08-15;NULL;https://turflix.com/dizi/the-great-heist-81137088;https://www.netflix.com/title/81137088;1
